yearcombine,idplayer,namefirst,namelast,nameplayer,slugposition,heightwoshoesinches,heightwoshoes,weightlbs,wingspaninches,wingspan,reachstandinginches,reachstandingo,verticalleapstandinginches,verticalleapmaxinches,timelaneagility,timethreequartercourtsprint,repsbenchpress135
2012,202714,Shelvin,Mack,Shelvin Mack,PG,73.0,6' 1'',209.0,79.5,6' 7.5'',96.5,8' 0.5'',32.0,39.0,11.23,3.18,17.0
2012,12430,Demetri,McCamey,Demetri McCamey,PG,73.75,6' 1.75'',204.0,78.25,6' 6.25'',99.5,8' 3.5'',27.0,33.0,11.55,3.19,
2012,202734,E'Twaun,Moore,E'Twaun Moore,SG,74.5,6' 2.5'',191.4,81.5,6' 9.5'',99.5,8' 3.5'',32.0,34.5,11.12,3.31,
2012,202693,Markieff,Morris,Markieff Morris,PF,79.75,6' 7.75'',240.8,82.75,6' 10.75'',106.5,8' 10.5'',27.0,31.5,,3.4,11.0
2012,202694,Marcus,Morris,Marcus Morris,PF-SF,79.0,6' 7'',229.6,82.0,6' 10'',105.5,8' 9.5'',29.0,33.0,,3.15,11.0
2012,202721,Darius,Morris,Darius Morris,PG-SG,75.25,6' 3.25'',190.0,79.5,6' 7.5'',102.0,8' 6'',24.5,32.0,11.0,3.2,12.0
2012,202718,Chandler,Parsons,Chandler Parsons,SF,80.75,6' 8.75'',221.2,81.5,6' 9.5'',104.5,8' 8.5'',25.5,31.5,11.05,3.29,4.0
2012,12436,Jereme,Richmond,Jereme Richmond,SF,78.0,6' 6'',207.2,82.25,6' 10.25'',106.5,8' 10.5'',27.0,33.5,11.74,3.02,0.0
2012,202729,Josh,Selby,Josh Selby,SG-PG,73.75,6' 1.75'',194.6,77.25,6' 5.25'',98.0,8' 2'',29.5,42.0,11.13,3.2,5.0
2012,202697,Iman,Shumpert,Iman Shumpert,PG-SG,76.25,6' 4.25'',221.8,81.5,6' 9.5'',99.5,8' 3.5'',36.5,42.0,11.1,3.18,18.0
2012,202713,Kyle,Singler,Kyle Singler,SF,79.5,6' 7.5'',228.0,82.1,6' 10.1'',106.0,8' 10'',23.0,30.0,11.22,3.21,10.0
2012,202698,Chris,Singleton,Chris Singleton,SF,79.75,6' 7.75'',230.2,85.0,7' 1'',103.5,8' 7.5'',30.5,37.5,11.33,3.09,15.0
2012,12441,Jamie,Skeen,Jamie Skeen,PF,78.5,6' 6.5'',241.6,85.25,7' 1.25'',106.5,8' 10.5'',26.0,30.5,12.43,3.46,10.0
2012,12442,Gregory,Smith,Gregory Smith,PF-C,80.0,6' 8'',252.8,86.5,7' 2.5'',106.5,8' 10.5'',29.5,36.0,12.43,3.36,17.0
2012,202701,Nolan,Smith,Nolan Smith,PG,73.5,6' 1.5'',187.6,77.5,6' 5.5'',99.0,8' 3'',28.5,34.0,11.05,3.17,9.0
2012,12445,Malcolm,Thomas,Malcolm Thomas,PF,79.5,6' 7.5'',223.0,84.5,7' 0.5'',107.5,8' 11.5'',32.0,36.5,11.31,3.29,3.0
2012,202738,Isaiah,Thomas,Isaiah Thomas,PG,68.75,5' 8.75'',186.0,73.75,6' 1.75'',91.5,7' 7.5'',31.5,40.0,10.49,3.14,13.0
2012,202717,Trey,Thompkins,Trey Thompkins,PF,80.5,6' 8.5'',239.0,85.0,7' 1'',107.5,8' 11.5'',27.5,30.5,11.72,3.41,15.0
2012,202691,Klay,Thompson,Klay Thompson,SG,77.75,6' 5.75'',205.6,81.0,6' 9'',103.5,8' 7.5'',26.5,31.5,10.99,3.24,5.0
2012,202684,Tristan,Thompson,Tristan Thompson,PF,79.5,6' 7.5'',227.4,85.25,7' 1.25'',108.5,9' 0.5'',30.0,35.0,10.92,3.26,9.0
2012,202719,Jeremy,Tyler,Jeremy Tyler,PF-C,81.0,6' 9'',262.4,89.0,7' 5'',110.5,9' 2.5'',28.0,33.5,11.26,3.29,10.0
2012,202696,Nikola,Vucevic,Nikola Vucevic,PF-C,82.25,6' 10.25'',259.8,88.5,7' 4.5'',112.5,9' 4.5'',23.5,25.0,12.02,3.27,8.0
2012,202689,Kemba,Walker,Kemba Walker,PG,71.5,5' 11.5'',184.0,75.5,6' 3.5'',91.5,7' 7.5'',32.0,39.5,10.87,3.16,7.0
2012,202682,Derrick,Williams,Derrick Williams,PF-SF,79.25,6' 7.25'',248.4,85.5,7' 1.5'',108.0,9' 0'',29.0,34.5,11.03,3.23,19.0
2012,202716,Jordan,Williams,Jordan Williams,PF,79.75,6' 7.75'',247.2,84.25,7' 0.25'',106.5,8' 10.5'',25.0,30.5,12.74,3.45,10.0
2013,203112,Quincy,Acy,Quincy Acy,PF,78.5,6' 6.5'',223.8,86.75,7' 2.75'',106.5,8' 10.5'',32.0,37.0,10.48,3.28,13.0
2013,203084,Harrison,Barnes,Harrison Barnes,SF-SG,79.0,6' 7'',227.8,83.25,6' 11.25'',101.5,8' 5.5'',38.0,39.5,10.93,3.16,15.0
2013,203115,Will,Barton,Will Barton,SG-SF,77.0,6' 5'',174.4,81.75,6' 9.75'',102.5,8' 6.5'',30.0,34.0,12.5,3.6,0.0
2013,203078,Bradley,Beal,Bradley Beal,SG,75.25,6' 3.25'',201.8,80.0,6' 8'',100.0,8' 4'',33.0,39.0,10.95,3.28,8.0
2013,12458,J'Covan,Brown,J'Covan Brown,PG,73.0,6' 1'',202.4,77.25,6' 5.25'',96.0,8' 0'',26.0,29.5,11.68,3.47,3.0
2013,203733,William,Buford,William Buford,SG-SF,76.0,6' 4'',214.6,81.5,6' 9.5'',102.0,8' 6'',27.5,32.5,11.4,3.43,8.0
2013,203109,Jae,Crowder,Jae Crowder,SF,76.75,6' 4.75'',241.2,81.25,6' 9.25'',99.5,8' 3.5'',31.0,34.5,11.45,3.37,20.0
2013,203099,Jared,Cunningham,Jared Cunningham,SG-PG,75.5,6' 3.5'',187.6,78.5,6' 6.5'',98.0,8' 2'',,,,,4.0
2013,203076,Anthony,Davis,Anthony Davis,PF-C,81.25,6' 9.25'',221.8,89.5,7' 5.5'',108.0,9' 0'',,,,,
2013,203134,Marcus,Denmon,Marcus Denmon,SG,74.25,6' 2.25'',188.2,77.0,6' 5'',94.5,7' 10.5'',33.5,40.0,10.82,3.19,8.0
2013,203083,Andre,Drummond,Andre Drummond,C,81.75,6' 9.75'',278.6,90.25,7' 6.25'',109.5,9' 1.5'',31.5,33.5,10.83,3.39,10.0
2013,203119,Kim,English,Kim English,SG,76.5,6' 4.5'',192.0,78.5,6' 6.5'',98.0,8' 2'',29.0,36.5,10.59,3.33,
2013,203105,Festus,Ezeli,Festus Ezeli,C-PF,81.75,6' 9.75'',264.2,89.75,7' 5.75'',108.0,9' 0'',34.0,33.5,12.35,3.29,18.0
2013,12467,Drew,Gordon,Drew Gordon,PF,80.0,6' 8'',239.0,83.5,6' 11.5'',103.5,8' 7.5'',29.0,34.0,11.35,3.49,10.0
2013,203254,JaMychal,Green,JaMychal Green,PF,80.0,6' 8'',217.4,86.25,7' 2.25'',106.5,8' 10.5'',29.5,32.5,10.63,3.38,19.0
2013,203110,Draymond,Green,Draymond Green,PF-SF,77.75,6' 5.75'',235.6,85.25,7' 1.25'',105.0,8' 9'',28.0,33.0,11.01,3.4,9.0
2013,203090,Maurice,Harkless,Maurice Harkless,SF,79.25,6' 7.25'',206.6,84.0,7' 0'',102.5,8' 6.5'',32.5,37.0,10.87,3.25,5.0
2013,203089,John,Henson,John Henson,PF,81.0,6' 9'',216.0,89.0,7' 5'',112.0,9' 4'',25.5,30.0,,,5.0
2013,203189,Tu,Holloway,Tu Holloway,PG,70.5,5' 10.5'',186.8,77.5,6' 5.5'',94.5,7' 10.5'',28.0,35.0,11.0,3.42,12.0
2013,203133,Robbie,Hummel,Robbie Hummel,SF,79.25,6' 7.25'',218.0,80.5,6' 8.5'',102.0,8' 6'',27.5,30.0,11.56,3.41,13.0
2013,203108,Bernard,James,Bernard James,PF,80.75,6' 8.75'',229.8,87.0,7' 3'',108.5,9' 0.5'',30.0,32.5,11.84,3.4,6.0
2013,203098,John,Jenkins,John Jenkins,SG,75.25,6' 3.25'',212.0,80.5,6' 8.5'',98.0,8' 2'',30.5,36.5,11.36,3.37,10.0
2013,203111,Orlando,Johnson,Orlando Johnson,SG,75.75,6' 3.75'',223.8,83.25,6' 11.25'',99.0,8' 3'',32.0,39.5,10.98,3.25,13.0
2013,203130,Darius,Johnson-Odom,Darius Johnson-Odom,SG,73.5,6' 1.5'',212.0,79.0,6' 7'',96.0,8' 0'',33.5,41.5,10.76,3.21,17.0
2013,203093,Terrence,Jones,Terrence Jones,PF-SF,80.25,6' 8.25'',252.0,86.25,7' 2.25'',107.0,8' 11'',29.5,34.5,11.57,3.4,12.0
2013,203103,Perry,Jones,Perry Jones,PF-SF,82.25,6' 10.25'',233.8,85.75,7' 1.75'',107.0,8' 11'',33.0,38.5,11.31,3.19,11.0
2013,203158,Kevin,Jones,Kevin Jones,PF,78.25,6' 6.25'',251.2,85.5,7' 1.5'',105.0,8' 9'',27.5,32.5,11.94,3.6,17.0
2013,203126,Kris,Joseph,Kris Joseph,SG,78.0,6' 6'',215.0,83.0,6' 11'',104.0,8' 8'',28.5,35.0,,3.46,6.0
2013,203077,Michael,Kidd-Gilchrist,Michael Kidd-Gilchrist,SF,77.75,6' 5.75'',232.8,84.0,7' 0'',104.5,8' 8.5'',32.0,35.5,11.77,3.18,6.0
2013,203087,Jeremy,Lamb,Jeremy Lamb,SG,76.0,6' 4'',179.2,83.0,6' 11'',102.0,8' 6'',31.5,38.0,10.98,3.25,5.0
2013,203117,Doron,Lamb,Doron Lamb,SG-PG,75.25,6' 3.25'',199.4,78.75,6' 6.75'',98.5,8' 2.5'',29.0,33.5,11.12,3.41,2.0
2013,203086,Meyers,Leonard,Meyers Leonard,C,83.75,6' 11.75'',249.8,87.0,7' 3'',108.0,9' 0'',30.0,32.5,11.34,3.41,19.0
2013,203081,Damian,Lillard,Damian Lillard,PG,73.75,6' 1.75'',188.8,79.75,6' 7.75'',95.5,7' 11.5'',34.5,39.5,11.15,3.34,13.0
2013,203159,Scott,Machado,Scott Machado,PG,73.0,6' 1'',205.8,76.0,6' 4'',94.5,7' 10.5'',27.0,32.5,11.26,3.3,17.0
2013,203088,Kendall,Marshall,Kendall Marshall,PG,75.25,6' 3.25'',198.4,77.5,6' 5.5'',96.0,8' 0'',31.0,37.0,12.03,3.23,
2013,203097,Fab,Melo,Fab Melo,C,82.75,6' 10.75'',255.0,86.5,7' 2.5'',110.0,9' 2'',29.5,31.0,12.14,3.44,9.0
2013,203114,Khris,Middleton,Khris Middleton,SF,78.75,6' 6.75'',216.2,82.75,6' 10.75'',103.0,8' 7'',28.0,31.0,11.45,3.47,4.0
2013,203121,Darius,Miller,Darius Miller,SF-SG,78.0,6' 6'',233.4,81.0,6' 9'',101.0,8' 5'',33.0,37.0,11.34,3.31,14.0
2013,203113,Quincy,Miller,Quincy Miller,SF,80.75,6' 8.75'',218.7,85.25,7' 1.25'',105.0,8' 9'',30.5,36.0,11.05,3.48,8.0
2013,203183,Tony,Mitchell,Tony Mitchell,SG,77.25,6' 5.25'',216.4,82.0,6' 10'',100.0,8' 4'',31.5,40.0,11.72,3.47,14.0
2013,203102,Arnett,Moultrie,Arnett Moultrie,PF,81.5,6' 9.5'',232.8,86.25,7' 2.25'',106.5,8' 10.5'',33.5,37.5,11.32,3.22,10.0
2013,203122,Kevin,Murphy,Kevin Murphy,SG,77.0,6' 5'',194.0,78.75,6' 6.75'',99.0,8' 3'',31.0,36.5,10.97,3.42,11.0
2013,203094,Andrew,Nicholson,Andrew Nicholson,PF,80.5,6' 8.5'',234.0,88.0,7' 4'',107.0,8' 11'',28.5,30.5,11.89,3.67,10.0
2013,203124,Kyle,O'Quinn,Kyle O'Quinn,PF,80.5,6' 8.5'',240.8,88.75,7' 4.75'',106.5,8' 10.5'',31.5,31.5,11.65,3.53,
2013,203101,Miles,Plumlee,Miles Plumlee,PF-C,82.5,6' 10.5'',252.4,84.75,7' 0.75'',105.5,8' 9.5'',34.0,40.5,10.64,3.36,15.0
2013,203085,Austin,Rivers,Austin Rivers,SG-PG,75.5,6' 3.5'',202.8,79.25,6' 7.25'',96.5,8' 0.5'',32.5,37.5,11.54,3.32,1.0
2013,203080,Thomas,Robinson,Thomas Robinson,PF,79.75,6' 7.75'',244.2,87.25,7' 3.25'',106.0,8' 10'',28.5,35.5,11.96,3.17,15.0
2013,203082,Terrence,Ross,Terrence Ross,SG-SF,78.0,6' 6'',196.6,79.25,6' 7.25'',100.5,8' 4.5'',31.0,37.5,11.78,3.28,2.0
2013,203107,Tomas,Satoransky,Tomas Satoransky,PG-SG,78.5,6' 6.5'',200.6,79.25,6' 7.25'',100.0,8' 4'',,,,,
2013,203118,Mike,Scott,Mike Scott,PF,79.25,6' 7.25'',240.8,82.75,6' 10.75'',104.0,8' 8'',27.0,32.5,11.59,3.44,14.0
2013,203156,Henry,Sims,Henry Sims,C-PF,82.0,6' 10'',241.2,88.0,7' 4'',108.0,9' 0'',26.5,29.5,12.33,3.44,7.0
2013,203096,Jared,Sullinger,Jared Sullinger,PF,79.75,6' 7.75'',268.2,85.25,7' 1.25'',105.5,8' 9.5'',29.5,31.0,12.77,3.81,9.0
2013,203106,Jeff,Taylor,Jeff Taylor,SF-SG,78.0,6' 6'',212.8,78.25,6' 6.25'',101.5,8' 5.5'',33.5,40.0,10.87,3.29,15.0
2013,203116,Tyshawn,Taylor,Tyshawn Taylor,PG,74.75,6' 2.75'',177.0,78.25,6' 6.25'',97.5,8' 1.5'',32.0,36.5,11.48,3.2,0.0
2013,12507,Jordan,Taylor,Jordan Taylor,PG,73.0,6' 1'',192.8,75.0,6' 3'',92.5,7' 8.5'',33.0,36.5,10.57,3.19,14.0
2013,203104,Marquis,Teague,Marquis Teague,PG,73.0,6' 1'',179.8,79.25,6' 7.25'',96.5,8' 0.5'',32.5,40.5,10.65,3.19,8.0
2013,203138,Hollis,Thompson,Hollis Thompson,SF,78.75,6' 6.75'',206.0,81.5,6' 9.5'',102.5,8' 6.5'',28.5,36.5,11.72,3.38,6.0
2013,203079,Dion,Waiters,Dion Waiters,SG,74.5,6' 2.5'',221.0,79.25,6' 7.25'',98.0,8' 2'',,,,,
2013,203091,Royce,White,Royce White,PF,79.0,6' 7'',260.6,84.0,7' 0'',104.5,8' 8.5'',,,,,
2013,203100,Tony,Wroten,Tony Wroten,PG,76.75,6' 4.75'',203.2,81.0,6' 9'',101.0,8' 5'',30.0,35.5,10.75,3.24,0.0
2013,203092,Tyler,Zeller,Tyler Zeller,PF-C,83.25,6' 11.25'',247.4,84.0,7' 0'',104.5,8' 8.5'',30.0,34.0,11.13,3.4,16.0
2014,203500,Steven,Adams,Steven Adams,C,82.75,6' 10.75'',254.5,88.5,7' 4.5'',109.5,9' 1.5'',28.5,33.0,11.85,3.4,16.0
2014,203505,Vander,Blue,Vander Blue,SG,75.5,6' 3.5'',197.4,78.0,6' 6'',100.5,8' 4.5'',28.0,37.5,10.4,3.14,4.0
2014,203485,Lorenzo,Brown,Lorenzo Brown,PG,76.0,6' 4'',189.2,79.0,6' 7'',100.0,8' 4'',28.0,34.0,11.78,3.4,8.0
2014,203493,Reggie,Bullock,Reggie Bullock,SG-SF,77.75,6' 5.75'',199.8,80.75,6' 8.75'',102.0,8' 6'',31.0,36.5,11.33,3.31,11.0
2014,203504,Trey,Burke,Trey Burke,PG,71.75,5' 11.75'',187.0,77.5,6' 5.5'',97.5,8' 1.5'',29.5,36.5,11.2,3.16,3.0
2014,203484,Kentavious,Caldwell-Pope,Kentavious Caldwell-Pope,SG,76.5,6' 4.5'',203.6,80.0,6' 8'',100.5,8' 4.5'',29.0,34.5,10.6,3.12,7.0
2014,203477,Isaiah,Canaan,Isaiah Canaan,PG,71.0,5' 11'',188.4,76.5,6' 4.5'',94.5,7' 10.5'',33.0,40.5,10.98,3.22,16.0
2014,203478,Jackie,Carmichael,Jackie Carmichael,PF,79.5,6' 7.5'',241.2,85.5,7' 1.5'',107.0,8' 11'',30.0,32.0,11.83,3.35,13.0
2014,203487,Michael,Carter-Williams,Michael Carter-Williams,PG,76.75,6' 4.75'',184.4,79.25,6' 7.25'',101.0,8' 5'',31.5,41.0,10.68,3.22,8.0
2014,12524,Will,Clyburn,Will Clyburn,SF-SG,77.75,6' 5.75'',210.4,84.25,7' 0.25'',105.0,8' 9'',28.0,34.5,11.68,3.38,3.0
2014,203496,Robert,Covington,Robert Covington,SF-PF,78.25,6' 6.25'',208.6,85.75,7' 1.75'',106.0,8' 10'',29.5,36.0,11.69,3.34,9.0
2014,203459,Allen,Crabbe,Allen Crabbe,SG,77.25,6' 5.25'',197.4,83.25,6' 11.25'',103.5,8' 7.5'',30.5,36.0,10.67,3.32,10.0
2014,203552,Seth,Curry,Seth Curry,SG,73.0,6' 1'',179.2,76.0,6' 4'',97.5,8' 1.5'',,,,,
2014,203561,Brandon,Davies,Brandon Davies,PF,80.5,6' 8.5'',241.8,85.5,7' 1.5'',108.5,9' 0.5'',26.0,31.5,11.22,3.5,7.0
2014,203473,Dewayne,Dedmon,Dewayne Dedmon,C,82.0,6' 10'',238.8,88.0,7' 4'',109.0,9' 1'',28.0,32.5,12.75,3.4,8.0
2014,203476,Gorgui,Dieng,Gorgui Dieng,C,81.75,6' 9.75'',229.6,87.5,7' 3.5'',111.5,9' 3.5'',,,,,
2014,203516,James,Ennis,James Ennis,SF,77.75,6' 5.75'',200.8,83.5,6' 11.5'',104.5,8' 8.5'',29.5,36.5,11.55,3.4,7.0
2014,203467,Carrick,Felix,Carrick Felix,SF-SG,76.75,6' 4.75'',202.6,81.25,6' 9.25'',103.5,8' 7.5'',32.0,38.5,11.16,3.25,15.0
2014,203479,Jamaal,Franklin,Jamaal Franklin,SG-SF,76.0,6' 4'',190.8,83.25,6' 11.25'',103.5,8' 7.5'',,,,,
2014,203497,Rudy,Gobert,Rudy Gobert,C,84.5,7' 0.5'',237.6,92.5,7' 8.5'',115.0,9' 7'',25.0,29.0,12.85,3.57,7.0
2014,203462,Archie,Goodwin,Archie Goodwin,SG,75.75,6' 3.75'',189.0,81.5,6' 9.5'',102.0,8' 6'',30.0,36.0,10.75,3.27,1.0
2014,203475,Erick,Green,Erick Green,PG,73.5,6' 1.5'',178.2,77.75,6' 5.75'',98.0,8' 2'',,,,,5.0
2014,203501,Tim,Hardaway Jr.,Tim Hardaway Jr.,SG,76.5,6' 4.5'',199.4,79.0,6' 7'',101.0,8' 5'',31.5,37.5,10.68,3.25,16.0
2014,203524,Solomon,Hill,Solomon Hill,SF,77.5,6' 5.5'',226.0,81.0,6' 9'',103.0,8' 7'',29.5,37.5,10.77,3.19,14.0
2014,203494,Richard,Howell,Richard Howell,PF,78.25,6' 6.25'',249.6,82.25,6' 10.25'',105.5,8' 9.5'',,,,,
2014,203470,Colton,Iverson,Colton Iverson,C,82.5,6' 10.5'',262.8,86.0,7' 2'',110.0,9' 2'',26.5,30.0,11.52,3.52,12.0
2014,203510,Pierre,Jackson,Pierre Jackson,PG,69.5,5' 9.5'',176.0,70.0,5' 10'',90.0,7' 6'',,,,,
2014,203511,Grant,Jerrett,Grant Jerrett,PF,80.75,6' 8.75'',232.0,86.0,7' 2'',109.0,9' 1'',28.5,34.0,11.85,3.51,2.0
2014,203509,Myck,Kabongo,Myck Kabongo,PG,73.25,6' 1.25'',180.4,78.25,6' 6.25'',98.0,8' 2'',27.5,33.5,10.64,3.44,2.0
2014,203483,Kenny,Kadji,Kenny Kadji,PF-C,80.75,6' 8.75'',241.6,87.0,7' 3'',106.5,8' 10.5'',34.0,38.0,11.47,3.44,9.0
2014,203527,Ryan,Kelly,Ryan Kelly,PF,81.75,6' 9.75'',228.0,83.5,6' 11.5'',110.0,9' 2'',,,,,
2014,203499,Shane,Larkin,Shane Larkin,PG,70.25,5' 10.25'',170.8,70.75,5' 10.75'',89.5,7' 5.5'',34.5,44.0,10.64,3.08,12.0
2014,203495,Ricky,Ledo,Ricky Ledo,SG,76.75,6' 4.75'',197.2,79.25,6' 7.25'',102.5,8' 6.5'',27.0,33.5,10.72,3.32,4.0
2014,203458,Alex,Len,Alex Len,C,,,,87.5,7' 3.5'',,,,,,,
2014,203466,CJ,Leslie,CJ Leslie,PF-SF,79.5,6' 7.5'',209.2,86.25,7' 2.25'',104.5,8' 8.5'',32.5,40.5,10.19,3.1,
2014,203522,Trevor,Mbakwe,Trevor Mbakwe,PF,78.75,6' 6.75'',235.8,88.0,7' 4'',106.5,8' 10.5'',30.0,36.5,12.01,3.32,21.0
2014,203492,Ray,McCallum,Ray McCallum,PG,72.25,6' 0.25'',191.4,75.25,6' 3.25'',96.5,8' 0.5'',30.5,40.0,10.82,3.25,5.0
2014,203468,CJ,McCollum,CJ McCollum,PG-SG,74.25,6' 2.25'',197.0,78.25,6' 6.25'',96.5,8' 0.5'',32.0,38.5,11.02,3.32,13.0
2014,203463,Ben,McLemore,Ben McLemore,SG,75.5,6' 3.5'',189.2,79.75,6' 7.75'',100.5,8' 4.5'',32.5,42.0,11.87,3.27,6.0
2014,203502,Tony,Mitchell,Tony Mitchell,PF-SF,79.5,6' 7.5'',236.4,86.5,7' 2.5'',106.5,8' 10.5'',33.5,38.0,11.82,3.52,13.0
2014,203498,Shabazz,Muhammad,Shabazz Muhammad,SF-SG,76.75,6' 4.75'',221.8,83.0,6' 11'',104.5,8' 8.5'',29.5,37.0,10.99,3.32,10.0
2014,203513,Erik,Murphy,Erik Murphy,PF,80.75,6' 8.75'',239.8,82.5,6' 10.5'',108.0,9' 0'',24.5,29.5,12.19,3.57,13.0
2014,203488,Mike,Muscala,Mike Muscala,C-PF,82.25,6' 10.25'',230.2,85.0,7' 1'',108.0,9' 0'',28.0,33.5,11.76,3.44,5.0
2014,203457,Nerlens,Noel,Nerlens Noel,C,82.0,6' 10'',206.4,87.75,7' 3.75'',110.0,9' 2'',,,,,
2014,203506,Victor,Oladipo,Victor Oladipo,SG,75.25,6' 3.25'',213.2,81.25,6' 9.25'',100.5,8' 4.5'',33.0,42.0,10.69,3.25,15.0
2014,203482,Kelly,Olynyk,Kelly Olynyk,PF-C,82.75,6' 10.75'',234.0,81.75,6' 9.75'',108.0,9' 0'',24.5,29.5,11.42,3.59,5.0
2014,203464,Brandon,Paul,Brandon Paul,SG,74.75,6' 2.75'',201.0,82.25,6' 10.25'',98.0,8' 2'',33.5,39.5,11.16,3.37,15.0
2014,203658,Norvel,Pelle,Norvel Pelle,PF-C,81.5,6' 9.5'',207.2,86.5,7' 2.5'',109.0,9' 1'',31.0,34.5,11.49,3.32,0.0
2014,203486,Mason,Plumlee,Mason Plumlee,C-PF,83.25,6' 11.25'',238.2,83.0,6' 11'',108.0,9' 0'',30.5,36.0,10.89,3.29,14.0
2014,203490,Otto,Porter,Otto Porter,SF,79.5,6' 7.5'',197.6,85.5,7' 1.5'',105.5,8' 9.5'',27.0,36.0,11.25,3.4,9.0
2014,203515,Phil,Pressey,Phil Pressey,PG,69.5,5' 9.5'',177.0,74.25,6' 2.25'',92.0,7' 8'',33.0,38.5,10.86,3.13,7.0
2014,203318,Glen,Rice,Glen Rice,SF-SG,76.5,6' 4.5'',210.8,81.25,6' 9.25'',101.5,8' 5.5'',33.0,40.5,10.99,3.25,10.0
2014,203460,Andre,Roberson,Andre Roberson,PF-SF,78.25,6' 6.25'',205.8,83.0,6' 11'',104.5,8' 8.5'',30.0,36.5,11.36,3.34,10.0
2014,203471,Dennis,Schroder,Dennis Schroder,PG,73.0,6' 1'',164.8,79.75,6' 7.75'',98.0,8' 2'',30.0,34.0,11.09,3.21,1.0
2014,203491,Peyton,Siva,Peyton Siva,PG,71.5,5' 11.5'',180.6,75.0,6' 3'',93.0,7' 9'',33.5,41.5,10.59,3.16,15.0
2014,203503,Tony,Snell,Tony Snell,SF-SG,78.0,6' 6'',198.2,83.5,6' 11.5'',105.5,8' 9.5'',30.0,36.5,11.36,3.25,7.0
2014,203480,James,Southerland,James Southerland,SF-PF,79.0,6' 7'',220.6,85.0,7' 1'',106.0,8' 10'',29.0,32.0,10.9,3.38,5.0
2014,203472,Deshaun,Thomas,Deshaun Thomas,SF,77.0,6' 5'',219.8,82.0,6' 10'',104.0,8' 8'',28.5,32.0,12.94,3.53,5.0
2014,203519,Adonis,Thomas,Adonis Thomas,SF,76.75,6' 4.75'',231.8,85.0,7' 1'',99.0,8' 3'',34.5,40.5,11.64,3.32,13.0
2014,203481,Jeff,Withey,Jeff Withey,C,82.75,6' 10.75'',221.8,86.0,7' 2'',110.5,9' 2.5'',26.5,29.0,12.49,3.47,10.0
2014,203489,Nate,Wolters,Nate Wolters,PG,75.5,6' 3.5'',196.4,75.75,6' 3.75'',98.0,8' 2'',,,,,8.0
2014,203523,BJ,Young,BJ Young,SG-PG,74.25,6' 2.25'',178.8,80.25,6' 8.25'',99.0,8' 3'',,,,,
2014,203469,Cody,Zeller,Cody Zeller,C-PF,82.75,6' 10.75'',230.0,82.75,6' 10.75'',106.0,8' 10'',35.5,37.5,10.82,3.15,17.0
2015,203919,Jordan,Adams,Jordan Adams,SG,75.5,6' 3.5'',208.8,82.0,6' 10'',102.0,8' 6'',24.5,29.5,12.13,3.5,
2015,203937,Kyle,Anderson,Kyle Anderson,SF,79.5,6' 7.5'',230.1,86.75,7' 2.75'',107.5,8' 11.5'',,,,,
2015,203648,Thanasis,Antetokounmpo,Thanasis Antetokounmpo,SF,77.25,6' 5.25'',205.2,84.0,7' 0'',104.5,8' 8.5'',31.5,39.5,11.39,3.18,
2015,203947,Jordan,Bachynski,Jordan Bachynski,PF,85.25,7' 1.25'',254.1,88.0,7' 4'',108.5,9' 0.5'',29.0,33.0,12.15,3.36,
2015,203946,Cameron,Bairstow,Cameron Bairstow,PF,80.75,6' 8.75'',252.4,84.75,7' 0.75'',107.0,8' 11'',31.0,33.5,11.39,3.37,
2015,203920,Khem,Birch,Khem Birch,PF,79.5,6' 7.5'',208.8,85.0,7' 1'',107.0,8' 11'',30.5,35.5,11.6,3.26,
2015,203938,Alec,Brown,Alec Brown,PF,84.25,7' 0.25'',231.2,85.5,7' 1.5'',109.0,9' 1'',27.0,30.0,12.05,3.48,
2015,203913,Jabari,Brown,Jabari Brown,SG,75.0,6' 3'',201.9,80.25,6' 8.25'',100.0,8' 4'',28.0,32.0,11.6,3.5,
2015,203900,Markel,Brown,Markel Brown,SG,74.5,6' 2.5'',184.4,80.75,6' 8.75'',100.0,8' 4'',36.5,43.5,12.62,3.18,
2015,203907,Deonte,Burton,Deonte Burton,PG,72.0,6' 0'',192.8,79.0,6' 7'',97.5,8' 1.5'',29.0,39.5,11.28,3.28,
2015,203902,Semaj,Christon,Semaj Christon,PG,73.5,6' 1.5'',186.0,78.5,6' 6.5'',99.0,8' 3'',30.5,36.5,11.55,3.32,
2015,203903,Jordan,Clarkson,Jordan Clarkson,PG,75.25,6' 3.25'',186.3,80.0,6' 8'',98.0,8' 2'',33.0,38.5,10.76,3.28,
2015,203905,Aaron,Craft,Aaron Craft,PG,72.75,6' 0.75'',191.6,74.0,6' 2'',94.5,7' 10.5'',29.0,32.0,10.78,3.26,
2015,203908,DeAndre,Daniels,DeAndre Daniels,SF,79.25,6' 7.25'',196.0,86.0,7' 2'',106.5,8' 10.5'',26.5,32.0,11.46,3.44,
2015,203915,Spencer,Dinwiddie,Spencer Dinwiddie,PG,76.5,6' 4.5'',204.9,80.25,6' 8.25'',103.0,8' 7'',,,,,
2015,203921,Cleanthony,Early,Cleanthony Early,SF,78.0,6' 6'',209.4,82.75,6' 10.75'',101.5,8' 5.5'',34.0,40.0,11.15,3.18,
